1.4181600000000001,0.0,0.86677199999999999
0.34787699999999999,0.0014842200000000001,0.421929
1.5325500000000001,0.0026845699999999998,0.91271500000000005
0.57767500000000005,0.0039602500000000002,0.71402600000000005
1.67103,0.00539669,0.96597500000000003
0.57824600000000004,0.0065084599999999998,0.70630099999999996
1.7326299999999999,0.0081422999999999999,0.99234699999999998
0.64414000000000005,0.0092562400000000006,0.78213200000000005
1.7379500000000001,0.0087406199999999993,0.99465899999999996
0.72598700000000005,0.0098321399999999996,0.96701700000000002
1.7316199999999999,0.00928468,0.99166399999999999
0.74952200000000002,0.010334299999999999,0.99936199999999997
1.7459199999999999,0.0097526699999999997,0.99819199999999997
0.749946,0.010739200000000001,0.99992800000000004
1.75,0.0101224,0.99999800000000005
0.743981,0.011025099999999999,0.99197000000000002
1.75,0.0103745,1.0
0.74999899999999997,0.0111752,0.99999899999999997
1.75,0.010495600000000001,1.0
0.75,0.011181,1.0
1.75,0.0104811,1.0
0.75,0.0110449,1.0
1.75,0.0103366,1.0
0.75,0.0107794,1.0
1.75,0.010077300000000001,1.0
0.75,0.010406500000000001,1.0
1.75,0.0097250900000000005,1.0
0.75,0.0099531499999999992,1.0
1.75,0.0093055700000000009,1.0
0.75,0.0094480899999999993,1.0
1.75,0.0088438200000000005,1.0
0.75,0.0089172899999999996,1.0
1.75,0.0083614499999999994,1.0
0.75,0.0083817000000000006,1.0
1.75,0.0078747000000000001,1.0
0.75,0.0070750400000000003,1.0
1.75,0.0067207600000000001,1.0
0.75,0.0059576999999999998,1.0
1.75,0.0057056399999999997,1.0
0.75,0.0050499100000000003,1.0
1.75,0.0048622400000000003,1.0
0.75,0.0042811300000000002,1.0
1.75,0.0041282599999999999,1.0
0.75,0.00360028,1.0
1.75,0.0034627299999999998,1.0
0.75,0.00319162,1.0
1.75,0.0030479999999999999,1.0
0.75,0.0028834099999999999,1.0
1.75,0.0027285500000000002,1.0
0.75,0.0026041300000000001,1.0
1.75,0.0024390599999999998,1.0
0.75,0.00234804,1.0
1.75,0.00217541,1.0
0.75,0.0021135400000000001,1.0
1.75,0.00172828,1.0
0.75,0.0017206599999999999,1.0
1.75,0.0013772599999999999,1.0
0.75,0.00140865,1.0
1.75,0.0010957499999999999,1.0
0.75,0.0011551599999999999,1.0
1.75,0.00086457500000000002,1.0
0.75,0.00094424899999999998,1.0
1.75,0.00067009600000000002,1.0
0.75,0.00076441300000000003,1.0
1.75,0.00051446399999999996,1.0
0.75,0.00061868399999999999,1.0
1.75,0.00043577900000000002,1.0
0.75,0.00054506300000000004,1.0
1.75,0.000371336,1.0
0.75,0.00048458300000000002,1.0
1.75,0.00031775100000000001,1.0
0.75,0.00043410500000000001,1.0
1.75,0.000272716,1.0
0.75,0.00039154499999999998,1.0
1.75,0.00023453800000000001,1.0
0.75,0.00035536900000000002,1.0
1.75,0.00020191299999999999,1.0
0.75,0.000324378,1.0
1.75,0.00017388500000000001,1.0
0.75,0.00029766699999999999,1.0
1.75,0.00060282700000000001,1.0
0.75,0.00048586300000000001,1.0
1.75,0.00070836200000000003,1.0
0.75,0.00034310699999999999,1.0
1.75,0.00056192999999999998,1.0
0.75,0.00027737999999999998,1.0
1.75,0.00050731099999999998,1.0
0.75,8.8233100000000001e-05,1.0
1.75,0.00033193300000000002,1.0
0.75,0.00013273500000000001,1.0
1.75,0.00026542200000000002,1.0
0.75,0.00028090899999999998,1.0
1.75,0.000181633,1.0
0.75,0.00032782200000000002,1.0
1.75,0.00031561300000000002,1.0
0.75,0.00028669999999999998,1.0
1.75,0.00052213100000000001,1.0
0.75,0.000399837,1.0
1.75,0.00072460700000000005,1.0
0.75,0.00060378500000000002,1.0
