0.30360799999999999,0.0,0.022391399999999999
0.481543,0.0010480800000000001,0.018054899999999999
0.047751700000000001,0.0019256099999999999,0.0052904600000000003
0.040651,0.00039638,0.019242599999999999
0.075798500000000005,0.0012601299999999999,0.0185874
0.096841899999999995,0.0028565000000000001,0.024951600000000001
0.032444399999999998,0.0044632400000000003,0.0076962300000000001
0.065549200000000002,0.0060838000000000003,0.024386600000000001
0.084005800000000005,0.0075221999999999997,0.0175289
0.069553100000000007,0.0087755400000000001,0.018264200000000001
0.046345499999999998,0.0092754299999999994,0.0122039
0.085876300000000003,0.0099315600000000007,0.0250657
0.079031699999999996,0.0088481099999999993,0.016346599999999999
0.063572199999999995,0.0078231700000000008,0.016970300000000001
0.065560400000000005,0.00685953,0.016760899999999999
0.090625700000000003,0.0058634100000000003,0.022209
0.515795,0.0048540900000000001,0.013139700000000001
0.047618000000000001,0.0038546399999999999,0.00534951
0.0579859,0.00287046,0.024748900000000001
0.117724,0.00401725,0.0229204
0.60575500000000004,0.0025051399999999999,0.0105711
0.031202899999999999,0.00152243,0.0078784900000000001
0.075890899999999997,0.00132362,0.040303899999999997
0.14874200000000001,0.0014695999999999999,0.022778699999999999
0.120213,0.00090687299999999999,0.022210799999999999
