0.17799799999999999,0.0,0.14140900000000001
0.44101600000000002,0.00101436,0.315772
0.81179999999999997,0.00202732,0.161106
1.01023,0.00099832299999999996,0.16246099999999999
0.46138200000000001,0.0015326300000000001,0.17296800000000001
0.61954500000000001,0.00203564,0.216699
0.86494000000000004,0.0010800899999999999,0.13450000000000001
0.69061600000000001,0.0018276099999999999,0.12739800000000001
0.48099500000000001,0.0028399699999999998,0.10825700000000001
0.68474000000000002,0.0033195899999999999,0.096266699999999997
0.75652900000000001,0.0020341000000000001,0.14038
0.57009399999999999,0.0029983700000000002,0.0913852
0.57346200000000003,0.0040908400000000001,0.092123300000000005
0.69002300000000005,0.0046569100000000002,0.089330000000000007
0.64482600000000001,0.0036487300000000002,0.114701
0.56069199999999997,0.0047213200000000002,0.080544299999999999
0.61316300000000001,0.0056893100000000004,0.087249599999999997
0.64048400000000005,0.0046661699999999999,0.096885399999999997
0.58191999999999999,0.0038112799999999998,0.095288899999999996
0.56844600000000001,0.0038871399999999999,0.081189399999999995
