0.10456,0.0
0.80564999999999998,0.00159907
0.24274499999999999,0.0032023899999999998
0.088590799999999997,0.0048146200000000004
0.82457999999999998,0.0064384000000000004
0.19398199999999999,0.0080732100000000008
0.28800500000000001,0.0097141699999999994
0.71984000000000004,0.011350799999999999
0.15898599999999999,0.0128436
0.67580600000000002,0.014414
0.44792999999999999,0.0159072
0.102962,0.017158400000000001
0.83431100000000002,0.0183778
0.30547299999999999,0.019389099999999999
0.167966,0.0201467
0.85196300000000003,0.020612100000000001
0.23589099999999999,0.020755200000000001
0.475296,0.020553999999999999
0.70738000000000001,0.020076799999999999
0.19445200000000001,0.019228700000000001
0.73002800000000001,0.0182796
0.54177399999999998,0.0160422
0.18997800000000001,0.013728499999999999
0.83792100000000003,0.011847699999999999
0.39502700000000002,0.0102547
