0.92454000000000003,0.0
1.0792600000000001,0.0011292100000000001
0.79300999999999999,0.0017406500000000001
0.98651100000000003,0.0025314700000000001
0.83071499999999998,0.0035363199999999999
0.95674000000000003,0.0045325599999999997
0.85852899999999999,0.0055162099999999997
0.92948500000000001,0.0064823299999999997
0.86871100000000001,0.0074248300000000003
0.90752699999999997,0.0083364300000000006
0.87105100000000002,0.0092087000000000002
0.89073899999999995,0.010031999999999999
0.86939999999999995,0.010795900000000001
0.87821000000000005,0.011489600000000001
0.86621599999999999,0.012102099999999999
0.86922200000000005,0.012623199999999999
0.86287400000000003,0.013043900000000001
0.86297599999999997,0.013357300000000001
0.85978600000000005,0.0135589
0.85855300000000001,0.013647299999999999
