1.12229,0.0
0.85702599999999995,0.0014842200000000001
0.44703300000000001,0.0026845699999999998
0.74891799999999997,0.0042942500000000003
0.58946100000000001,0.0059145500000000002
0.55672299999999997,0.0075458900000000004
0.52731899999999998,0.0091846800000000006
0.60521499999999995,0.010822099999999999
0.513212,0.012443299999999999
0.59823300000000001,0.0140257
0.54845999999999995,0.015539300000000001
0.61863800000000002,0.016946300000000001
0.579287,0.018202699999999999
0.65660099999999999,0.019261199999999999
0.62538800000000005,0.0200754
0.70001999999999998,0.020605200000000001
0.68028200000000005,0.0208226
0.75350099999999998,0.020717300000000001
0.74198699999999995,0.0202998
0.81480600000000003,0.019601400000000001
0.81189199999999995,0.018671500000000001
0.88009199999999999,0.016439499999999999
0.879687,0.0144668
0.94365900000000003,0.012464100000000001
0.94752700000000001,0.010768700000000001
